player_id,player_name,recent_team,season,week,position,completions,attempts,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,fantasy_points_ppr
00-0037239,C.Olave,NO,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,10,8,112.0,0,19.2
00-0037247,G.Pickens,PIT,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,7,5,36.0,0,8.6
00-0037248,J.Cook,BUF,2023,1,RB,0,0,0.0,0,0.0,12,46.0,0,6,4,17.0,0,10.3
00-0037252,G.Dulcich,DEN,2023,1,TE,0,0,0.0,0,0.0,0,0.0,0,2,2,22.0,0,4.2
00-0037256,R.White,TB,2023,1,RB,0,0,0.0,0,0.0,17,39.0,0,2,2,10.0,0,6.9
00-0037257,D.Bell,CLE,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0037258,D.Pierce,HOU,2023,1,RB,0,0,0.0,0,0.0,11,38.0,0,3,2,9.0,0,6.7
00-0037263,T.Allgeier,ATL,2023,1,RB,0,0,0.0,0,0.0,15,75.0,2,3,3,19.0,0,24.4
00-0037267,J.Ford,CLE,2023,1,RB,0,0,0.0,0,0.0,15,36.0,0,0,0,0.0,0,3.6
00-0037276,T.Chandler,MIN,2023,1,RB,0,0,0.0,0,0.0,3,0.0,0,1,1,18.0,0,2.8
00-0037277,T.Quitoriano,HOU,2023,1,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,11.0,0,2.1
00-0037292,A.Ogletree,IND,2023,1,TE,0,0,0.0,0,0.0,0,0.0,0,2,1,20.0,0,3.0
00-0037299,K.Ingram,ARI,2023,1,RB,0,0,0.0,0,0.0,5,-4.0,0,0,0,0.0,0,-0.4
00-0037304,C.Heyward,PIT,2023,1,TE,0,0,0.0,0,0.0,0,0.0,0,4,2,19.0,0,3.9
00-0037311,K.Kieft,TB,2023,1,TE,0,0,0.0,0,0.0,0,0.0,0,3,0,0.0,0,0.0
00-0037382,B.Johnson,DEN,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,3,2,31.0,0,5.1
00-0037487,D.Thompkins,TB,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,3,2,10.0,0,3.0
00-0037545,R.Shaheed,NO,2023,1,WR,0,0,0.0,0,0.0,2,11.0,0,6,5,89.0,1,21.0
00-0037569,P.Hendershot,DAL,2023,1,TE,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0037664,A.Pierce,IND,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,3,1,5.0,0,1.5
00-0037666,J.Tolbert,DAL,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0037740,G.Wilson,NYJ,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,5,5,34.0,1,14.4
00-0037741,J.Dotson,WAS,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,7,5,40.0,0,9.0
00-0037742,T.Burks,TEN,2023,1,WR,0,0,0.0,0,0.0,1,9.0,0,3,2,18.0,0,4.7
00-0037744,T.McBride,ARI,2023,1,TE,0,0,0.0,0,0.0,0,0.0,0,2,2,23.0,0,4.3
00-0037746,B.Robinson,WAS,2023,1,RB,0,0,0.0,0,0.0,19,59.0,0,2,1,7.0,1,13.6
00-0037801,K.Turpin,DAL,2023,1,WR,0,0,0.0,0,0.0,3,14.0,1,3,2,11.0,0,10.5
00-0037809,C.Okonkwo,TEN,2023,1,TE,0,0,0.0,0,0.0,0,0.0,0,2,0,0.0,0,0.0
00-0037816,R.Doubs,GB,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,5,4,26.0,2,18.6
00-0037834,B.Purdy,SF,2023,1,QB,19,29,220.0,2,0.0,3,20.0,0,0,0,0.0,0,16.8
00-0037837,C.Austin,PIT,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,6,6,37.0,0,9.7
00-0037838,I.Likely,BAL,2023,1,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,4.0,0,1.4
00-0037840,K.Williams,LA,2023,1,RB,0,0,0.0,0,0.0,15,52.0,2,2,0,2.0,0,17.4
00-0038040,Z.White,LV,2023,1,RB,0,0,0.0,0,0.0,1,2.0,0,1,1,5.0,0,1.7
00-0038041,J.Ferguson,DAL,2023,1,TE,0,0,0.0,0,0.0,0,0.0,0,7,2,11.0,0,3.1
00-0038046,C.Kolar,BAL,2023,1,TE,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0038090,S.Moore,KC,2023,1,WR,0,0,0.0,0,0.0,1,4.0,0,3,0,0.0,0,0.4
00-0038092,E.Ezukanma,MIA,2023,1,WR,0,0,0.0,0,0.0,2,17.0,0,0,0,0.0,0,1.7
00-0038102,K.Pickett,PIT,2023,1,QB,31,46,232.0,1,2.0,1,4.0,0,0,0,0.0,0,9.68
00-0038115,D.Bellinger,NYG,2023,1,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,1.0,0,1.1
00-0038120,B.Hall,NYJ,2023,1,RB,0,0,0.0,0,0.0,10,127.0,0,2,1,20.0,0,15.7
00-0038122,D.Ridder,ATL,2023,1,QB,15,18,115.0,1,0.0,1,-1.0,0,1,1,-6.0,0,8.9
00-0038129,C.Otton,TB,2023,1,TE,0,0,0.0,0,0.0,0,0.0,0,3,2,19.0,0,3.9
00-0038134,K.Walker,SEA,2023,1,RB,0,0,0.0,0,0.0,12,64.0,0,5,4,3.0,0,10.7
00-0038391,S.Clifford,GB,2023,1,QB,0,0,0.0,0,0.0,1,0.0,0,0,0,0.0,0,0.0
00-0038393,D.Wicks,GB,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,2,0,0.0,0,0.0
00-0038397,E.Hull,IND,2023,1,RB,0,0,0.0,0,0.0,1,1.0,0,1,1,6.0,0,1.7
00-0038465,M.Heath,GB,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0038496,X.Gipson,NYJ,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,6.0
00-0038542,B.Robinson,ATL,2023,1,RB,0,0,0.0,0,0.0,10,56.0,0,6,6,27.0,1,20.3
00-0038543,J.Smith-Njigba,SEA,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,5,3,13.0,0,4.3
00-0038544,Q.Johnston,LAC,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,3,2,9.0,0,2.9
00-0038555,T.Bigsby,JAX,2023,1,RB,0,0,0.0,0,0.0,7,13.0,1,1,0,0.0,0,7.3
00-0038559,M.Wilson,ARI,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,4,2,19.0,0,3.9
00-0038573,D.Davis,LAC,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,5.0,0,1.5
00-0038608,K.Boutte,NE,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,4,0,0.0,0,0.0
00-0038611,C.Rodriguez,WAS,2023,1,RB,0,0,0.0,0,0.0,3,7.0,0,0,0,0.0,0,0.7
00-0038618,X.Hutchinson,HOU,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,9.0,0,1.9
00-0038621,D.Douglas,NE,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,7,4,40.0,0,8.0
00-0038622,D.Vaughn,DAL,2023,1,RB,0,0,0.0,0,0.0,6,8.0,0,0,0,0.0,0,0.8
00-0038794,J.McLaughlin,DEN,2023,1,RB,0,0,0.0,0,0.0,0,0.0,0,1,1,-7.0,0,0.3
00-0038821,R.Jarrett,TB,2023,1,WR,0,0,0.0,0,0.0,1,0.0,0,0,0,0.0,0,0.0
00-0038933,D.Kincaid,BUF,2023,1,TE,0,0,0.0,0,0.0,0,0.0,0,4,4,26.0,0,6.6
00-0038938,J.Hyatt,NYG,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0038941,T.Scott,CHI,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,2,2,14.0,0,3.4
00-0038951,S.Tucker,TB,2023,1,RB,0,0,0.0,0,0.0,5,15.0,0,2,2,9.0,0,4.4
00-0038976,M.Mims,DEN,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,2,2,9.0,0,2.9
00-0038977,T.Dell,HOU,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,4,3,34.0,0,6.4
00-0038994,J.Addison,MIN,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,6,4,61.0,1,16.1
00-0038997,J.Downs,IND,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,7,3,30.0,0,6.0
00-0039021,R.Johnson,CHI,2023,1,RB,0,0,0.0,0,0.0,5,20.0,1,7,6,35.0,0,17.5
00-0039032,T.Spears,TEN,2023,1,RB,0,0,0.0,0,0.0,3,27.0,0,4,1,1.0,0,3.8
00-0039052,T.Palmer,TB,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,3,2,8.0,1,8.8
00-0039062,J.Mingo,CAR,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,5,2,17.0,0,3.7
00-0039064,Z.Flowers,BAL,2023,1,WR,0,0,0.0,0,0.0,2,9.0,0,10,9,78.0,0,17.7
00-0039065,S.LaPorta,DET,2023,1,TE,0,0,0.0,0,0.0,0,0.0,0,5,5,39.0,0,8.9
00-0039067,R.Rice,KC,2023,1,WR,0,0,0.0,0,0.0,1,-3.0,0,5,3,29.0,1,11.6
00-0039075,P.Nacua,LA,2023,1,WR,0,0,0.0,0,0.0,0,0.0,0,15,10,119.0,0,21.9
00-0039139,J.Gibbs,DET,2023,1,RB,0,0,0.0,0,0.0,7,42.0,0,2,2,18.0,0,8.0
00-0039144,L.Musgrave,GB,2023,1,TE,0,0,0.0,0,0.0,0,0.0,0,4,3,50.0,0,8.0
00-0039146,J.Reed,GB,2023,1,WR,0,0,0.0,0,0.0,1,-2.0,0,5,2,48.0,0,6.6
00-0039150,B.Young,CAR,2023,1,QB,20,38,146.0,1,2.0,3,17.0,0,0,0,0.0,0,7.54
00-0039163,C.Stroud,HOU,2023,1,QB,28,44,242.0,0,0.0,4,20.0,0,1,1,0.0,0,10.68
00-0039164,A.Richardson,IND,2023,1,QB,24,37,223.0,1,1.0,10,40.0,1,0,0,0.0,0,20.92
00-0039165,Z.Charbonnet,SEA,2023,1,RB,0,0,0.0,0,0.0,3,11.0,0,0,0,0.0,0,1.1
00-0026498,M.Stafford,LA,2023,2,QB,34,55,307.0,1,2.0,4,17.0,0,0,0,0.0,0,13.98
00-0028002,R.Cobb,NYJ,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0029263,R.Wilson,DEN,2023,2,QB,18,32,308.0,3,1.0,6,56.0,0,0,0,0.0,0,25.92
00-0029604,K.Cousins,MIN,2023,2,QB,31,44,364.0,4,0.0,0,0.0,0,0,0,0.0,0,28.56
00-0029701,R.Tannehill,TEN,2023,2,QB,20,24,246.0,1,0.0,1,12.0,1,0,0,0.0,0,21.04
00-0030035,A.Thielen,CAR,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,9,7,54.0,1,20.4
00-0030061,Z.Ertz,ARI,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,8,6,56.0,0,11.6
00-0030068,M.Goodwin,CLE,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,2,0,0.0,0,0.0
00-0030279,K.Allen,LAC,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,10,8,111.0,2,31.1
00-0030431,R.Woods,HOU,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,9,6,74.0,0,13.4
00-0030506,T.Kelce,KC,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,9,4,26.0,1,12.6
00-0030513,L.Murray,BUF,2023,2,RB,0,0,0.0,0,0.0,6,22.0,1,2,2,9.0,0,11.1
00-0030564,D.Hopkins,TEN,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,5,4,40.0,0,8.0
00-0030565,G.Smith,SEA,2023,2,QB,32,41,328.0,2,0.0,3,20.0,0,0,0,0.0,0,23.12
00-0031235,O.Beckham,BAL,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,4,3,29.0,0,5.9
00-0031260,L.Thomas,WAS,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,3,2,22.0,1,10.2
00-0031280,D.Carr,NO,2023,2,QB,21,36,228.0,0,1.0,3,-4.0,0,0,0,0.0,0,6.72
00-0031345,J.Garoppolo,LV,2023,2,QB,16,24,185.0,1,2.0,1,1.0,0,0,0,0.0,0,7.5
00-0031376,J.McKinnon,KC,2023,2,RB,0,0,0.0,0,0.0,1,-2.0,0,3,3,24.0,0,5.2
00-0031381,D.Adams,LV,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,8,6,84.0,1,20.4
00-0031408,M.Evans,TB,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,8,6,171.0,1,29.1
00-0031428,A.Robinson,PIT,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,3,2,12.0,0,3.2
00-0031544,A.Cooper,CLE,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,10,7,90.0,0,16.0
00-0031547,D.Parker,NE,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,8,6,57.0,0,11.7
00-0031549,N.Agholor,BAL,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,6,5,63.0,1,17.3
00-0031588,S.Diggs,BUF,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,7,7,66.0,0,13.6
00-0031595,M.Burton,DEN,2023,2,FB,0,0,0.0,0,0.0,1,3.0,0,0,0,0.0,0,0.3
00-0031610,D.Waller,NYG,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,8,6,76.0,0,13.6
00-0031687,R.Mostert,MIA,2023,2,RB,0,0,0.0,0,0.0,18,121.0,2,1,1,6.0,0,25.7
00-0031763,D.Carter,LV,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0032104,A.Abdullah,LV,2023,2,RB,0,0,0.0,0,0.0,0,0.0,0,3,1,5.0,0,1.5
00-0032200,T.Montgomery,NE,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0032211,T.Lockett,SEA,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,10,8,59.0,2,25.9
00-0032217,D.Smith,KC,2023,2,T,0,0,0.0,0,0.0,0,0.0,0,1,1,0.0,0,1.0
00-0032385,S.Shepard,NYG,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,4.0,0,1.4
00-0032392,A.Hooper,LV,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,2,2,20.0,0,4.0
00-0032398,C.Moore,TEN,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,49.0,0,5.9
00-0032464,K.Raymond,DET,2023,2,WR,0,0,0.0,0,0.0,1,11.0,0,3,2,46.0,1,13.7
00-0032764,D.Henry,TEN,2023,2,RB,0,0,0.0,0,0.0,25,80.0,1,4,3,15.0,0,18.5
00-0032765,M.Thomas,NO,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,9,7,55.0,0,12.5
00-0033009,T.Boyd,CIN,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,8,6,52.0,0,11.2
00-0033040,T.Hill,MIA,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,9,5,40.0,1,15.0
00-0033045,E.Elliott,NE,2023,2,RB,0,0,0.0,0,0.0,5,13.0,0,0,0,0.0,0,1.3
00-0033077,D.Prescott,DAL,2023,2,QB,31,38,255.0,2,0.0,6,14.0,0,0,0,0.0,0,19.6
00-0033090,H.Henry,NE,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,7,6,52.0,1,17.2
00-0033106,J.Goff,DET,2023,2,QB,28,35,323.0,3,1.0,0,0.0,0,0,0,0.0,0,22.92
00-0033110,T.Higbee,LA,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,7,3,12.0,0,4.2
00-0033217,M.Alie-Cox,IND,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,15.0,0,2.5
00-0033251,Z.Pascal,ARI,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,9.0,0,1.9
00-0033280,C.McCaffrey,SF,2023,2,RB,0,0,0.0,0,0.0,20,116.0,1,3,3,19.0,0,22.5
00-0033282,C.Samuel,WAS,2023,2,WR,0,0,0.0,0,0.0,1,13.0,0,3,3,19.0,0,6.2
00-0033288,G.Kittle,SF,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,3,3,30.0,0,6.0
00-0033307,K.Bourne,NE,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,9,4,29.0,0,6.9
00-0033308,M.Breida,NYG,2023,2,RB,0,0,0.0,0,0.0,1,5.0,0,0,0,0.0,0,0.5
00-0033357,T.Hill,NO,2023,2,TE,1,1,8.0,0,0.0,9,75.0,0,2,1,-1.0,0,8.72
00-0033466,I.McKenzie,IND,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,7.0,0,1.7
00-0033526,S.Perine,DEN,2023,2,RB,0,0,0.0,0,0.0,1,4.0,0,4,3,20.0,0,5.4
00-0033536,M.Williams,LAC,2023,2,WR,0,0,0.0,0,0.0,1,3.0,0,13,8,83.0,0,16.6
00-0033537,D.Watson,CLE,2023,2,QB,22,40,235.0,1,1.0,6,22.0,0,0,0,0.0,0,11.6
00-0033553,J.Conner,ARI,2023,2,RB,0,0,0.0,0,0.0,23,106.0,1,1,0,0.0,0,16.6
00-0033555,M.Hollins,ATL,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,6,3,60.0,0,9.0
00-0033572,J.Agnew,JAX,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,5.0,0,1.5
00-0033757,R.Tonyan,CHI,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,2,0,0.0,0,0.0
00-0033854,D.Ogunbowale,HOU,2023,2,RB,0,0,0.0,0,0.0,2,4.0,0,0,0,0.0,0,0.4
00-0033857,J.Smith-Schuster,NE,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,6,5,28.0,0,7.8
00-0033858,J.Smith,ATL,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,6,4,47.0,0,8.7
00-0033873,P.Mahomes,KC,2023,2,QB,29,41,305.0,2,1.0,7,30.0,0,0,0,0.0,0,21.2
00-0033881,E.Engram,JAX,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,8,6,57.0,0,11.7
00-0033885,D.Njoku,CLE,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,4,4,48.0,0,6.8
00-0033891,Z.Jones,JAX,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,6,0,0.0,0,0.0
00-0033893,D.Cook,NYJ,2023,2,RB,0,0,0.0,0,0.0,4,7.0,0,1,1,5.0,0,0.2
00-0033895,G.Everett,LAC,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,3,3,47.0,0,7.7
00-0033897,J.Mixon,CIN,2023,2,RB,0,0,0.0,0,0.0,13,59.0,0,5,4,36.0,0,13.5
00-0033921,C.Godwin,TB,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,8,5,58.0,0,10.8
00-0033943,J.Reynolds,DET,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,6,5,66.0,2,23.6
00-0033948,J.Williams,NO,2023,2,RB,0,0,0.0,0,0.0,9,29.0,0,0,0,0.0,0,2.9
00-0033949,J.Dobbs,ARI,2023,2,QB,21,31,228.0,1,0.0,3,41.0,1,0,0,0.0,0,25.22
00-0034054,R.Cracraft,MIA,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,2,2,34.0,0,5.4
00-0034159,W.Dissly,SEA,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,3,3,35.0,0,6.5
00-0034184,G.Edwards,BAL,2023,2,RB,0,0,0.0,0,0.0,10,62.0,1,0,0,0.0,0,12.2
00-0034270,T.Conklin,NYJ,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,6,5,50.0,0,10.0
00-0034272,M.Valdes-Scantling,KC,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,3,2,13.0,0,3.3
00-0034286,R.James,KC,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0034297,B.Pringle,WAS,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,4.0,0,1.4
00-0034317,K.Kirkwood,NO,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0034348,C.Sutton,DEN,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,7,5,66.0,0,11.6
00-0034351,D.Goedert,PHI,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,7,6,22.0,0,8.2
00-0034364,J.Akins,CLE,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,2.0,0,1.2
00-0034383,D.Schultz,HOU,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,7,4,34.0,0,7.4
00-0034386,J.Watson,KC,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,5,3,62.0,0,7.2
00-0034414,B.Scott,PHI,2023,2,RB,0,0,0.0,0,0.0,5,40.0,0,0,0,0.0,0,4.0
00-0034419,B.Berrios,MIA,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,3,2,28.0,0,4.8
00-0034521,A.Lazard,NYJ,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,4,2,23.0,0,4.3
00-0034575,D.Wells,TB,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,2,2,-10.0,0,1.0
00-0034577,K.Allen,BUF,2023,2,QB,0,0,0.0,0,0.0,2,-2.0,0,0,0,0.0,0,-0.2
00-0034681,C.Edmonds,TB,2023,2,RB,0,0,0.0,0,0.0,2,12.0,0,0,0,0.0,0,1.2
00-0034750,R.Penny,PHI,2023,2,RB,0,0,0.0,0,0.0,3,9.0,0,1,1,5.0,0,2.4
00-0034753,M.Andrews,BAL,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,8,5,45.0,1,15.5
00-0034764,M.Gallup,DAL,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,2,1,3.0,0,1.3
00-0034775,C.Kirk,JAX,2023,2,WR,1,1,-1.0,0,0.0,0,0.0,0,14,11,110.0,0,21.96
00-0034777,D.Chark,CAR,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,15.0,0,2.5
00-0034791,N.Chubb,CLE,2023,2,RB,0,0,0.0,0,0.0,10,64.0,0,0,0,0.0,0,6.4
00-0034796,L.Jackson,BAL,2023,2,QB,24,33,237.0,2,0.0,12,54.0,0,0,0,0.0,0,22.88
00-0034798,D.Smythe,MIA,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,3,3,23.0,0,5.3
00-0034827,D.Moore,CHI,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,7,6,104.0,0,16.4
00-0034829,M.Gesicki,NE,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,6,5,33.0,0,8.3
00-0034830,H.Hurst,CAR,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,3,3,20.0,0,5.0
00-0034837,C.Ridley,JAX,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,8,2,32.0,0,5.2
00-0034844,S.Barkley,NYG,2023,2,RB,0,0,0.0,0,0.0,17,63.0,1,7,6,29.0,1,27.2
00-0034855,B.Mayfield,TB,2023,2,QB,26,34,317.0,1,0.0,6,17.0,0,0,0,0.0,0,18.38
00-0034857,J.Allen,BUF,2023,2,QB,31,37,274.0,3,0.0,3,7.0,0,0,0,0.0,0,23.66
00-0034959,A.Beck,HOU,2023,2,FB,0,0,0.0,0,0.0,2,2.0,0,0,0,0.0,0,0.2
00-0034970,I.Smith,CIN,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,4,2,10.0,0,3.0
00-0034972,A.Mattison,MIN,2023,2,RB,0,0,0.0,0,0.0,8,28.0,0,6,3,11.0,0,4.9
00-0034975,J.Hill,BAL,2023,2,RB,0,0,0.0,0,0.0,11,41.0,0,3,3,12.0,0,8.3
00-0034981,F.Moreau,NO,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,2,2,20.0,0,4.0
00-0034983,H.Renfrow,LV,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,23.0,0,3.3
00-0035140,M.Hardman,NYJ,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,6.0,0,1.6
00-0035215,D.Harty,BUF,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,3,2,4.0,0,2.4
00-0035229,T.Hockenson,MIN,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,8,7,66.0,2,25.6
00-0035243,M.Sanders,CAR,2023,2,RB,0,0,0.0,0,0.0,14,43.0,0,5,3,4.0,0,7.7
00-0035249,J.Oliver,MIN,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,3,2,13.0,0,3.3
00-0035250,D.Singletary,HOU,2023,2,RB,0,0,0.0,0,0.0,4,14.0,0,1,1,10.0,0,3.4
00-0035259,T.Wesco,TEN,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0035261,T.Pollard,DAL,2023,2,RB,0,0,0.0,0,0.0,25,72.0,0,8,7,37.0,0,19.9
00-0035289,G.Minshew,IND,2023,2,QB,19,23,171.0,1,0.0,2,3.0,0,0,0,0.0,0,11.14
00-0035291,T.Williams,CIN,2023,2,RB,0,0,0.0,0,0.0,0,0.0,0,2,2,4.0,0,2.4
00-0035329,D.Parham,LAC,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,2,1,7.0,0,1.7
00-0035406,L.Humphrey,DEN,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,2,1,4.0,0,1.4
00-0035535,D.Slayton,NYG,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,6,3,62.0,0,9.2
00-0035567,C.Reynolds,DET,2023,2,RB,0,0,0.0,0,0.0,3,7.0,0,1,1,-2.0,0,1.5
00-0035628,D.Johnson,JAX,2023,2,RB,0,0,0.0,0,0.0,1,8.0,0,1,1,9.0,0,2.7
00-0035639,P.Campbell,NYG,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,6,4,21.0,0,6.1
00-0035640,D.Metcalf,SEA,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,6,6,75.0,0,13.5
00-0035644,N.Fant,SEA,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,4,4,56.0,0,9.6
00-0035645,G.Olszewski,PIT,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,0.0,0,-1.0
00-0035657,D.Harris,BUF,2023,2,RB,0,0,0.0,0,0.0,7,33.0,1,0,0,0.0,0,9.3
00-0035659,T.McLaurin,WAS,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,6,5,54.0,1,16.4
00-0035662,M.Brown,ARI,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,10,6,54.0,1,17.4
00-0035676,A.Brown,PHI,2023,2,WR,0,0,0.0,0,0.0,0,0.0,0,6,4,29.0,0,6.9
00-0035685,D.Montgomery,DET,2023,2,RB,0,0,0.0,0,0.0,16,67.0,1,1,1,7.0,0,12.4
00-0035688,T.Pipkins,LAC,2023,2,T,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,2.0
00-0035689,D.Knox,BUF,2023,2,TE,0,0,0.0,0,0.0,0,0.0,0,5,3,10.0,1,10.0
